Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",-1,0.19016766548156738,7,"[<Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
Goal to Real Goal Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",3.409385681152344e-05,0.43822503089904785,16,"[<Op (sail l5 l4)>, <Op (board c0 l4)>, <Op (sail l4 l6)>, <Op (debark c0 l6)>, <Op (sail l6 l8)>, <Op (board c1 l8)>, <Op (sail l8 l0)>, <Op (debark c1 l0)>, <Op (sail l0 l5)>, <Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
Shared Landmark Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.011878728866577148,0.1461331844329834,9,"[<Op (sail l5 l4)>, <Op (sail l4 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>, <Op (sail l4 l5)>, <Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>]"
Combined Landmarks Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.0229189395904541,0.04397010803222656,29,"[<Op (sail l5 l4)>, <Op (sail l4 l6)>, <Op (sail l6 l8)>, <Op (sail l8 l0)>, <Op (sail l0 l4)>, <Op (board c0 l4)>, <Op (sail l4 l8)>, <Op (debark c0 l8)>, <Op (board c1 l8)>, <Op (sail l8 l0)>, <Op (debark c1 l0)>, <Op (sail l0 l8)>, <Op (board c0 l8)>, <Op (sail l8 l6)>, <Op (debark c0 l6)>, <Op (sail l6 l7)>, <Op (sail l7 l5)>, <Op (board c3 l5)>, <Op (sail l5 l6)>, <Op (debark c3 l6)>, <Op (board c4 l6)>, <Op (debark c4 l6)>, <Op (board c3 l6)>, <Op (sail l6 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
Most Common Landmarks,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.01086115837097168,0.030445098876953125,16,"[<Op (sail l5 l7)>, <Op (sail l7 l4)>, <Op (sail l4 l6)>, <Op (sail l6 l5)>, <Op (board c3 l5)>, <Op (sail l5 l6)>, <Op (debark c3 l6)>, <Op (board c4 l6)>, <Op (debark c4 l6)>, <Op (board c3 l6)>, <Op (sail l6 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
Centroid Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.0009748935699462891,0.2252211570739746,9,"[<Op (sail l5 l1)>, <Op (sail l1 l5)>, <Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
Closest Centroid Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.0004711151123046875,0.19161176681518555,7,"[<Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.0004100799560546875,0.19356894493103027,7,"[<Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
All but Real Centroid Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.0005040168762207031,0.21091008186340332,12,"[<Op (sail l5 l8)>, <Op (board c1 l8)>, <Op (sail l8 l0)>, <Op (debark c1 l0)>, <Op (sail l0 l5)>, <Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
R-Centroid Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.00017595291137695312,0.21587920188903809,9,"[<Op (sail l5 l1)>, <Op (sail l1 l5)>, <Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
R-Closest Centroid Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.0005719661712646484,0.2133169174194336,9,"[<Op (sail l5 l0)>, <Op (sail l0 l5)>, <Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
R-Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l4)', '(at c1 l8)', '(at c2 l5)', '(at c3 l5)', '(at c4 l6)', '(at-ferry l5)']","['(at c3 l7)', '(at c4 l4)']",0.000179290771484375,0.21183085441589355,9,"[<Op (sail l5 l0)>, <Op (sail l0 l5)>, <Op (board c3 l5)>, <Op (sail l5 l7)>, <Op (debark c3 l7)>, <Op (sail l7 l6)>, <Op (board c4 l6)>, <Op (sail l6 l4)>, <Op (debark c4 l4)>]"
