Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",-1,0.41278529167175293,8,"[<Op (sail l2 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
Goal to Real Goal Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",1.621246337890625e-05,0.659945011138916,16,"[<Op (sail l2 l0)>, <Op (board c1 l0)>, <Op (sail l0 l6)>, <Op (debark c1 l6)>, <Op (sail l6 l1)>, <Op (board c0 l1)>, <Op (sail l1 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
Shared Landmark Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.013080120086669922,0.41559290885925293,10,"[<Op (sail l2 l6)>, <Op (sail l6 l1)>, <Op (sail l1 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
Combined Landmarks Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.028166770935058594,0.04958796501159668,27,"[<Op (sail l2 l6)>, <Op (sail l6 l1)>, <Op (sail l1 l3)>, <Op (sail l3 l0)>, <Op (sail l0 l1)>, <Op (board c0 l1)>, <Op (sail l1 l0)>, <Op (debark c0 l0)>, <Op (board c1 l0)>, <Op (debark c1 l0)>, <Op (board c0 l0)>, <Op (sail l0 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l0)>, <Op (board c1 l0)>, <Op (sail l0 l6)>, <Op (debark c1 l6)>, <Op (sail l6 l5)>, <Op (board c4 l5)>, <Op (debark c4 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>, <Op (sail l6 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>]"
Most Common Landmarks,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.016156911849975586,0.023075103759765625,12,"[<Op (sail l2 l6)>, <Op (sail l6 l1)>, <Op (sail l1 l5)>, <Op (board c4 l5)>, <Op (debark c4 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>, <Op (sail l6 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>]"
Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.0005948543548583984,0.4150352478027344,9,"[<Op (sail l2 l1)>, <Op (sail l1 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
Closest Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.0006589889526367188,0.42091917991638184,9,"[<Op (sail l2 l1)>, <Op (sail l1 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.0006089210510253906,0.4335751533508301,9,"[<Op (sail l2 l1)>, <Op (sail l1 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
All but Real Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.00036215782165527344,0.42870116233825684,9,"[<Op (sail l2 l1)>, <Op (sail l1 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
R-Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.0005879402160644531,0.4215841293334961,8,"[<Op (sail l2 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
R-Closest Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l0)', '(at c2 l8)', '(at c3 l6)', '(at c4 l5)', '(at c5 l5)', '(at-ferry l2)']","['(at c4 l1)', '(at c5 l6)']",0.0004942417144775391,1.6619188785552979,11,"[<Op (sail l2 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l6)>, <Op (debark c5 l6)>]"
