Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",-1,22.83092212677002,12,"[<Op (sail l1 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>, <Op (sail l9 l8)>, <Op (board c0 l8)>, <Op (sail l8 l2)>, <Op (debark c0 l2)>]"
Goal to Real Goal Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",1.3828277587890625e-05,7.085789203643799,18,"[<Op (sail l1 l9)>, <Op (board c2 l9)>, <Op (sail l9 l7)>, <Op (debark c2 l7)>, <Op (board c3 l7)>, <Op (sail l7 l8)>, <Op (debark c3 l8)>, <Op (board c0 l8)>, <Op (sail l8 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l8)>, <Op (board c3 l8)>, <Op (sail l8 l9)>, <Op (debark c3 l9)>]"
Shared Landmark Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.11550211906433105,0.6233699321746826,21,"[<Op (sail l1 l7)>, <Op (sail l7 l8)>, <Op (sail l8 l9)>, <Op (sail l9 l2)>, <Op (sail l2 l8)>, <Op (board c0 l8)>, <Op (sail l8 l7)>, <Op (debark c0 l7)>, <Op (board c3 l7)>, <Op (debark c3 l7)>, <Op (board c0 l7)>, <Op (sail l7 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>]"
Combined Landmarks Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.056699275970458984,0.11477208137512207,29,"[<Op (sail l1 l7)>, <Op (sail l7 l8)>, <Op (sail l8 l9)>, <Op (sail l9 l2)>, <Op (sail l2 l8)>, <Op (board c0 l8)>, <Op (sail l8 l7)>, <Op (debark c0 l7)>, <Op (board c3 l7)>, <Op (debark c3 l7)>, <Op (board c0 l7)>, <Op (sail l7 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l9)>, <Op (board c2 l9)>, <Op (sail l9 l7)>, <Op (debark c2 l7)>, <Op (board c3 l7)>, <Op (sail l7 l8)>, <Op (debark c3 l8)>, <Op (sail l8 l5)>, <Op (sail l5 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l8)>, <Op (board c3 l8)>, <Op (sail l8 l9)>, <Op (debark c3 l9)>]"
Most Common Landmarks,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.033519744873046875,0.053675174713134766,21,"[<Op (sail l1 l7)>, <Op (sail l7 l8)>, <Op (board c0 l8)>, <Op (sail l8 l9)>, <Op (sail l9 l2)>, <Op (sail l2 l7)>, <Op (debark c0 l7)>, <Op (board c3 l7)>, <Op (debark c3 l7)>, <Op (board c0 l7)>, <Op (sail l7 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l5)>, <Op (sail l5 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>]"
Centroid Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.0007679462432861328,0.5872080326080322,12,"[<Op (sail l1 l8)>, <Op (board c0 l8)>, <Op (sail l8 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>, <Op (sail l9 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>]"
Closest Centroid Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.0005161762237548828,0.5824577808380127,12,"[<Op (sail l1 l8)>, <Op (board c0 l8)>, <Op (sail l8 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>, <Op (sail l9 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>]"
Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.0004601478576660156,0.5709178447723389,12,"[<Op (sail l1 l8)>, <Op (board c0 l8)>, <Op (sail l8 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>, <Op (sail l9 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>]"
All but Real Centroid Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.000492095947265625,0.5710649490356445,12,"[<Op (sail l1 l8)>, <Op (board c0 l8)>, <Op (sail l8 l2)>, <Op (debark c0 l2)>, <Op (sail l2 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>, <Op (sail l9 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>]"
R-Centroid Approach,"['(empty-ferry)', '(at c0 l8)', '(at c1 l0)', '(at c2 l9)', '(at c3 l7)', '(at c4 l4)', '(at c5 l1)', '(at c6 l7)', '(at c7 l0)', '(at-ferry l1)']","['(at c0 l2)', '(at c1 l5)', '(at c3 l9)']",0.0005831718444824219,66.97479295730591,14,"[<Op (board c5 l1)>, <Op (sail l1 l0)>, <Op (debark c5 l0)>, <Op (board c1 l0)>, <Op (sail l0 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l7)>, <Op (board c3 l7)>, <Op (sail l7 l9)>, <Op (debark c3 l9)>, <Op (sail l9 l8)>, <Op (board c0 l8)>, <Op (sail l8 l2)>, <Op (debark c0 l2)>]"
