Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",-1,0.40981602668762207,8,"[<Op (sail l3 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
Goal to Real Goal Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",1.1682510375976562e-05,0.74888014793396,16,"[<Op (sail l3 l1)>, <Op (board c0 l1)>, <Op (sail l1 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l1)>, <Op (board c1 l1)>, <Op (sail l1 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
Shared Landmark Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.012440204620361328,0.4160768985748291,10,"[<Op (sail l3 l5)>, <Op (sail l5 l1)>, <Op (sail l1 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
Combined Landmarks Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.028842687606811523,0.0641329288482666,25,"[<Op (sail l3 l5)>, <Op (sail l5 l1)>, <Op (board c0 l1)>, <Op (debark c0 l1)>, <Op (board c1 l1)>, <Op (debark c1 l1)>, <Op (board c0 l1)>, <Op (sail l1 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l1)>, <Op (board c1 l1)>, <Op (sail l1 l5)>, <Op (debark c1 l5)>, <Op (sail l5 l4)>, <Op (board c4 l4)>, <Op (debark c4 l4)>, <Op (board c5 l4)>, <Op (debark c5 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
Most Common Landmarks,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.015735149383544922,0.03820204734802246,14,"[<Op (sail l3 l5)>, <Op (sail l5 l1)>, <Op (sail l1 l4)>, <Op (board c4 l4)>, <Op (debark c4 l4)>, <Op (board c5 l4)>, <Op (debark c5 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.00039696693420410156,0.40790295600891113,9,"[<Op (sail l3 l1)>, <Op (sail l1 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
Closest Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.0004241466522216797,0.41521191596984863,9,"[<Op (sail l3 l1)>, <Op (sail l1 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.0005319118499755859,0.41219520568847656,9,"[<Op (sail l3 l1)>, <Op (sail l1 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
All but Real Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.0004551410675048828,0.39792609214782715,9,"[<Op (sail l3 l1)>, <Op (sail l1 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
R-Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l1)', '(at c2 l8)', '(at c3 l5)', '(at c4 l4)', '(at c5 l4)', '(at-ferry l3)']","['(at c4 l1)', '(at c5 l5)']",0.0005419254302978516,0.4023451805114746,9,"[<Op (sail l3 l0)>, <Op (sail l0 l4)>, <Op (board c4 l4)>, <Op (sail l4 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l4)>, <Op (board c5 l4)>, <Op (sail l4 l5)>, <Op (debark c5 l5)>]"
