Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",-1,66.77606701850891,12,"[<Op (sail l6 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
Goal to Real Goal Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.00043010711669921875,79.88862490653992,22,"[<Op (sail l6 l1)>, <Op (board c0 l1)>, <Op (sail l1 l8)>, <Op (debark c0 l8)>, <Op (board c1 l8)>, <Op (sail l8 l0)>, <Op (debark c1 l0)>, <Op (board c2 l0)>, <Op (sail l0 l5)>, <Op (debark c2 l5)>, <Op (sail l5 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
Shared Landmark Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.023259878158569336,58.445472955703735,14,"[<Op (sail l6 l8)>, <Op (sail l8 l0)>, <Op (sail l0 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
Combined Landmarks Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.08695602416992188,0.11485791206359863,41,"[<Op (sail l6 l8)>, <Op (sail l8 l0)>, <Op (sail l0 l1)>, <Op (sail l1 l5)>, <Op (sail l5 l1)>, <Op (board c0 l1)>, <Op (sail l1 l0)>, <Op (debark c0 l0)>, <Op (board c2 l0)>, <Op (sail l0 l8)>, <Op (debark c2 l8)>, <Op (board c1 l8)>, <Op (sail l8 l0)>, <Op (debark c1 l0)>, <Op (board c0 l0)>, <Op (sail l0 l8)>, <Op (debark c0 l8)>, <Op (board c2 l8)>, <Op (sail l8 l5)>, <Op (debark c2 l5)>, <Op (sail l5 l4)>, <Op (sail l4 l3)>, <Op (board c8 l3)>, <Op (sail l3 l0)>, <Op (debark c8 l0)>, <Op (board c6 l0)>, <Op (sail l0 l1)>, <Op (debark c6 l1)>, <Op (board c7 l1)>, <Op (debark c7 l1)>, <Op (board c6 l1)>, <Op (sail l1 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l0)>, <Op (board c8 l0)>, <Op (sail l0 l4)>, <Op (debark c8 l4)>]"
Most Common Landmarks,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.04636693000793457,0.08082914352416992,25,"[<Op (sail l6 l0)>, <Op (sail l0 l1)>, <Op (sail l1 l8)>, <Op (sail l8 l3)>, <Op (sail l3 l4)>, <Op (sail l4 l3)>, <Op (board c8 l3)>, <Op (sail l3 l0)>, <Op (debark c8 l0)>, <Op (board c6 l0)>, <Op (sail l0 l1)>, <Op (debark c6 l1)>, <Op (board c7 l1)>, <Op (debark c7 l1)>, <Op (board c6 l1)>, <Op (sail l1 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l0)>, <Op (board c8 l0)>, <Op (sail l0 l4)>, <Op (debark c8 l4)>]"
Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.0012500286102294922,59.09374403953552,13,"[<Op (sail l6 l10)>, <Op (sail l10 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
Closest Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.0005488395690917969,57.8302698135376,12,"[<Op (sail l6 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.0007290840148925781,59.16278100013733,12,"[<Op (sail l6 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
All but Real Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.0008351802825927734,59.479602098464966,12,"[<Op (sail l6 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
R-Centroid Approach,"['(empty-ferry)', '(at c0 l1)', '(at c1 l8)', '(at c2 l0)', '(at c3 l0)', '(at c4 l3)', '(at c5 l1)', '(at c6 l0)', '(at c7 l1)', '(at c8 l3)', '(at-ferry l6)']","['(at c6 l8)', '(at c7 l6)', '(at c8 l4)']",0.0006060600280761719,59.24929976463318,13,"[<Op (sail l6 l10)>, <Op (sail l10 l0)>, <Op (board c6 l0)>, <Op (sail l0 l8)>, <Op (debark c6 l8)>, <Op (sail l8 l1)>, <Op (board c7 l1)>, <Op (sail l1 l6)>, <Op (debark c7 l6)>, <Op (sail l6 l3)>, <Op (board c8 l3)>, <Op (sail l3 l4)>, <Op (debark c8 l4)>]"
