Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",-1,0.005057096481323242,10,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
Goal to Real Goal Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.00014209747314453125,0.019237756729125977,24,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (put-down p)>, <Op (pick-up t)>, <Op (stack t e)>, <Op (pick-up p)>, <Op (stack p t)>, <Op (pick-up a)>, <Op (stack a p)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (put-down p)>, <Op (unstack t e)>, <Op (put-down t)>, <Op (pick-up p)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
Shared Landmark Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.033030033111572266,0.004699230194091797,14,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (put-down p)>, <Op (pick-up t)>, <Op (put-down t)>, <Op (pick-up p)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
Combined Landmarks Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.00780797004699707,0.0034530162811279297,18,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (put-down p)>, <Op (pick-up t)>, <Op (stack t e)>, <Op (pick-up p)>, <Op (put-down p)>, <Op (unstack t e)>, <Op (put-down t)>, <Op (pick-up p)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
Most Common Landmarks,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.06066489219665527,0.0038461685180664062,18,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (put-down e)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (put-down p)>, <Op (pick-up t)>, <Op (put-down t)>, <Op (pick-up r)>, <Op (put-down r)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
Centroid Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.00040912628173828125,0.0035400390625,10,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
Closest Centroid Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.00031113624572753906,0.010051727294921875,16,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (put-down e)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (put-down p)>, <Op (pick-up t)>, <Op (stack t a)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>, <Op (unstack t a)>, <Op (stack t p)>]"
Farthest Centroid Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.0003292560577392578,0.0036661624908447266,10,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
All but Real Centroid Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.00017786026000976562,0.008053064346313477,12,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (put-down e)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
R-Centroid Approach,"['(handempty)', '(ontable t)', '(clear r)', '(on p t)', '(on a p)', '(on e a)', '(on r e)']","['(clear t)', '(on t p)', '(on p e)', '(on e r)', '(ontable r)']",0.00029778480529785156,0.006003856658935547,10,"[<Op (unstack r e)>, <Op (put-down r)>, <Op (unstack e a)>, <Op (stack e r)>, <Op (unstack a p)>, <Op (put-down a)>, <Op (unstack p t)>, <Op (stack p e)>, <Op (pick-up t)>, <Op (stack t p)>]"
