Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",-1,0.04918813705444336,14,"[<Op (load-truck obj21 tru2 pos21)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (drive-truck tru1 pos11 apt1 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
Goal to Real Goal Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",1.3113021850585938e-05,0.06065201759338379,20,"[<Op (load-truck obj21 tru2 pos21)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (drive-truck tru1 pos11 apt1 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos11 cit1)>, <Op (unload-truck obj21 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos13 cit1)>, <Op (unload-truck obj12 tru1 pos13)>, <Op (load-truck obj12 tru1 pos13)>, <Op (drive-truck tru1 pos13 pos11 cit1)>, <Op (load-truck obj21 tru1 pos11)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
Shared Landmark Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.07958579063415527,0.02163529396057129,19,"[<Op (load-truck obj21 tru2 pos21)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (drive-truck tru1 pos13 pos12 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (drive-truck tru1 pos12 apt1 cit1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (drive-truck tru1 pos12 apt1 cit1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
Combined Landmarks Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.07458615303039551,0.018357038497924805,26,"[<Op (load-truck obj21 tru2 pos21)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (drive-truck tru1 pos13 pos12 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (drive-truck tru1 pos12 apt1 cit1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (drive-truck tru1 pos12 apt1 cit1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos13 cit1)>, <Op (unload-truck obj12 tru1 pos13)>, <Op (drive-truck tru1 pos13 pos11 cit1)>, <Op (unload-truck obj21 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (load-truck obj12 tru1 pos13)>, <Op (drive-truck tru1 pos13 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (load-truck obj21 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
Most Common Landmarks,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.04903125762939453,0.011462926864624023,18,"[<Op (load-truck obj21 tru2 pos21)>, <Op (drive-truck tru1 pos11 pos12 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (drive-truck tru1 pos12 apt1 cit1)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos13 cit1)>, <Op (drive-truck tru1 pos13 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
Centroid Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.0003180503845214844,0.2731750011444092,17,"[<Op (drive-truck tru2 pos21 pos22 cit2)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (drive-truck tru2 pos22 pos21 cit2)>, <Op (load-truck obj21 tru2 pos21)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (drive-truck tru1 pos13 apt1 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
Closest Centroid Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.0003638267517089844,0.37589311599731445,16,"[<Op (load-truck obj21 tru2 pos21)>, <Op (load-truck obj11 tru1 pos11)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (drive-truck tru1 pos11 apt1 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (unload-truck obj11 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
Farthest Centroid Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.00042700767517089844,0.36838388442993164,16,"[<Op (load-truck obj21 tru2 pos21)>, <Op (load-truck obj11 tru1 pos11)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (drive-truck tru1 pos11 apt1 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (unload-truck obj11 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
All but Real Centroid Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.00040602684020996094,0.36513590812683105,16,"[<Op (load-truck obj21 tru2 pos21)>, <Op (load-truck obj11 tru1 pos11)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (drive-truck tru1 pos11 apt1 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (unload-truck obj11 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
R-Centroid Approach,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos21)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj21 pos21)', '(at obj22 pos22)']","['(at obj12 pos11)', '(at obj21 pos13)']",0.00019788742065429688,0.2757539749145508,17,"[<Op (drive-truck tru2 pos21 pos22 cit2)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (drive-truck tru2 pos22 pos21 cit2)>, <Op (load-truck obj21 tru2 pos21)>, <Op (drive-truck tru2 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru2 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (drive-truck tru1 pos13 apt1 cit1)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru1 apt1)>, <Op (drive-truck tru1 apt1 pos12 cit1)>, <Op (load-truck obj12 tru1 pos12)>, <Op (drive-truck tru1 pos12 pos11 cit1)>, <Op (unload-truck obj12 tru1 pos11)>, <Op (drive-truck tru1 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru1 pos13)>]"
