Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",-1,0.6939120292663574,8,"[<Op (sail l4 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>, <Op (sail l1 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>]"
Goal to Real Goal Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",2.5033950805664062e-05,1.830664873123169,16,"[<Op (sail l4 l5)>, <Op (board c5 l5)>, <Op (sail l5 l3)>, <Op (debark c5 l3)>, <Op (sail l3 l9)>, <Op (board c4 l9)>, <Op (sail l9 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>, <Op (sail l1 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>]"
Shared Landmark Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.021884918212890625,0.7154951095581055,11,"[<Op (sail l4 l9)>, <Op (sail l9 l3)>, <Op (sail l3 l1)>, <Op (sail l1 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>, <Op (sail l1 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>]"
Combined Landmarks Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.04855823516845703,0.09902477264404297,31,"[<Op (sail l4 l9)>, <Op (sail l9 l3)>, <Op (sail l3 l1)>, <Op (sail l1 l5)>, <Op (sail l5 l9)>, <Op (board c4 l9)>, <Op (sail l9 l5)>, <Op (debark c4 l5)>, <Op (board c5 l5)>, <Op (debark c5 l5)>, <Op (board c4 l5)>, <Op (sail l5 l1)>, <Op (debark c4 l1)>, <Op (sail l1 l5)>, <Op (board c5 l5)>, <Op (sail l5 l3)>, <Op (debark c5 l3)>, <Op (sail l3 l2)>, <Op (sail l2 l9)>, <Op (board c0 l9)>, <Op (sail l9 l2)>, <Op (debark c0 l2)>, <Op (board c1 l2)>, <Op (debark c1 l2)>, <Op (board c0 l2)>, <Op (sail l2 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>]"
Most Common Landmarks,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.023563861846923828,0.05249214172363281,17,"[<Op (sail l4 l9)>, <Op (sail l9 l1)>, <Op (sail l1 l3)>, <Op (sail l3 l2)>, <Op (sail l2 l9)>, <Op (board c0 l9)>, <Op (sail l9 l2)>, <Op (debark c0 l2)>, <Op (board c1 l2)>, <Op (debark c1 l2)>, <Op (board c0 l2)>, <Op (sail l2 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>]"
Centroid Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.0005710124969482422,0.6514480113983154,8,"[<Op (sail l4 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>]"
Closest Centroid Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.000736236572265625,0.6281020641326904,8,"[<Op (sail l4 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>]"
Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.00043392181396484375,0.6229658126831055,8,"[<Op (sail l4 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>]"
All but Real Centroid Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.0005650520324707031,0.6202888488769531,8,"[<Op (sail l4 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>, <Op (sail l3 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>]"
R-Centroid Approach,"['(empty-ferry)', '(at c0 l9)', '(at c1 l2)', '(at c2 l9)', '(at c3 l1)', '(at c4 l9)', '(at c5 l5)', '(at c6 l5)', '(at c7 l2)', '(at-ferry l4)']","['(at c0 l3)', '(at c1 l1)']",0.0005559921264648438,0.7092893123626709,8,"[<Op (sail l4 l2)>, <Op (board c1 l2)>, <Op (sail l2 l1)>, <Op (debark c1 l1)>, <Op (sail l1 l9)>, <Op (board c0 l9)>, <Op (sail l9 l3)>, <Op (debark c0 l3)>]"
